	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16
sub-21_UA_trial2	-0.5458649899875657	-0.6579203103501601	-0.3653122423641204	-0.47365128499126574	-0.4716553206181784	-0.32869452290658246	0.17284292396687145	0.35525811320056255	0.6921366647450847	0.7858618717601363	0.6437737341990909	0.4803568814190488	0.453635926889862	0.4971366848150401	0.2755343698176681	0.31694704191302603	0.40970504493211185
sub-21_UA_trial3	0.8365451439798836	0.837439215929347	0.8969490363575529	0.8455992788815038	0.41350844044308144	0.3388608938016006	-0.052794590954478214	-0.027818844506496132	-0.10842924106985516	0.2726368148550983	0.49251583943894406	0.7329667160865178	0.782736742380997	0.7209628951866721	0.8031652265560081	0.8382330975093745	0.7428205475244057
sub-22_AA_trial0	0.7128038563852106	0.19611014783019332	0.462218325942489	0.5228369732113529	0.47193714739129605	0.00985950799845243	0.47569377986734823	0.4474835521328054	0.4638076170512704	0.6012099637564204	0.4842047201143624	0.467855238463521	0.4712012669255386	0.5834932458354947	0.3888580296907238	0.7818196332740535	0.8145975306940615
sub-22_AA_trial1	0.8145975306940615	0.7630717977488064	0.7374543343166671	0.7232490433698082	0.2132844977315806	0.437599124435632	0.6685415361143272	0.6857294379316614	0.707095954059861	0.6567490571232324	0.807459902182714	0.8080743220175786	0.8741350087273685	0.8675542221616125	0.8768888178011869	0.7158259502856013	0.5954584653745565
sub-22_AA_trial2	0.8768888178011869	0.7158259502856013	0.5954584653745565	0.5293854715308117	0.5311113965525531	0.466590031449046	0.3068721749161744	-0.2352456851324585	-0.11502871883160506	0.45627527772685106	0.4189495901618495	0.5500117155903604	0.5684989609271835	0.528929900979202	0.45809545326917916	0.4557309972880467	0.4894420297637154
sub-22_AA_trial3	0.5935521502074103	0.8366761027016146	0.7852085113238443	0.6009752013058268	0.5031004464935526	0.8111999792093356	0.6921313689454327	0.37238746433287206	0.22140857829853164	-0.1626932670827929	-0.09865123156590519	-0.22705444048203055	-0.0982666619719131	-0.3810874405759714	-0.21946635720555063	0.31604972244596047	0.328648070901166
sub-22_AA_trial4	0.27109856551486977	0.21248572542495242	0.03788212846438885	0.4368918614532687	0.6058752212113456	0.8154600986586794	0.8083814315882234	0.8711424469816703	0.666604173250543	0.6668867581411655	0.6772796982457281	0.6393392425330463	0.6420237229072999	0.5228362290710769	0.40630449723995204	0.2570162432670265	0.42433330451098966
sub-22_AA_trial5	0.5228362290710769	0.40630449723995204	0.2570162432670265	0.42433330451098966	0.7200393897135644	0.7503334801844426	0.740238616202334	0.4714696253165407	0.44130006739920746	0.43821854547162936	0.48223836311953283	0.5717293474089336	0.3322134894685569	0.09745814075190805	0.22793270148309658	0.3679310335081197	0.5865597591178212
sub-22_AA_trial6	0.4494463799259245	0.17960992413527857	-0.28359488549114353	-0.3085235082566448	-0.32157407746128336	-0.42068702926099943	-0.06008290579590318	0.1825856902591691	0.4366097437002338	0.5398418092117927	0.5329017876359907	0.5044588224762081	0.41574822222084745	-0.01699312877314257	-0.6116511353624877	-0.35244939754716464	0.13751825492251402
sub-22_AA_trial7	0.7744531115957255	0.7709955687500094	0.5454602428458193	0.3733900346965589	0.18606450219882306	0.17249786873996886	0.32163016544680123	0.46833000679136455	0.38866149302388486	0.46051164833179675	0.5073018838906016	0.8054174414840605	0.8182826057102797	0.7977826423469733	0.7600501764987494	0.635531592114841	0.6499637375422057
sub-22_AA_trial8	0.2794711249810787	0.36027223762723787	0.5695021986430725	0.5046637264428103	0.5104224119343034	0.138066635130468	0.231962534485973	0.14984929717735798	0.11296680799470576	0.06695305415158735	0.5081938730958161	0.37134061330798607	0.022126645607355055	-0.06526642915866313	-0.10427142817638124	-0.0028930515896908038	0.5012220712305191
sub-22_AA_trial9	0.8964793412000771	0.8928442853028279	0.9152287207434339	0.9814341705287692	0.8049900709683465	0.7830777492925365	0.7696855880716165	0.694162773308551	0.5391692920207499	0.38410914777440064	0.229158728844841	0.584174527578733	0.4271060910045633	0.5356268630087206	0.6138232418413864	0.6675446603839603	0.6339563974150575
sub-22_AA_trial10	0.06671146403157853	0.6572019052031848	0.6599702897927118	0.40305662119504687	0.4613075672334134	0.5589334998514045	0.6447795766391563	0.8254658251405125	0.8509194183300732	0.8566887804691625	0.8542640437231033	0.9373708019596163	0.8780684941908142	0.8027278918733957	0.7912331788291661	-0.06978815984422732	0.4682131140447788
sub-22_UA_trial0	0.7669925819000979	0.5995607245978896	0.5760143791724947	0.5577293535140259	0.35588667734646534	0.5984135973459326	0.38593789606324125	0.4075614162352975	0.4445493410154031	0.8263229482347692	0.7868340220787178	0.8630682266407004	0.7731249474497984	0.5173347093729216	0.6813296541476215	0.44212084109922667	0.23104951040201913
sub-22_UA_trial1	0.6813296541476215	0.44212084109922667	0.23104951040201913	0.2400658426309302	-0.09267695953260892	-0.15680526554675975	-0.1377667503682242	0.11942289198790827	0.38819196050419946	0.6829894479854524	0.7089437834286137	0.6485929729174027	0.6938875284156197	0.7519340497084009	0.80696021100343	0.9256191551899738	0.9558189925369067
sub-22_UA_trial2	0.5469117965681826	0.6166346792002442	0.6338944012776384	0.6250896754891689	0.7010731477022379	0.7272252410328189	0.5285905630751038	0.6113373713644055	0.47476547011843595	0.6428790304253419	0.7275317632478567	0.7103177756101284	0.6798200080369482	0.5357102262515474	0.6146385111014484	0.7357059562457227	0.7684109295287477
sub-22_UA_trial3	-0.30428621484173346	-0.2253092428653294	-0.12352285436705376	-0.05936599276251016	0.10293860094568434	-0.015845079519450585	-0.06799200851233758	0.5120630322721301	0.795882390135308	0.1712712549292596	-0.15309166961854848	0.43699514423537483	0.5163662876078521	0.30741599810985465	0.19702457606944881	0.26190219601380776	0.672324250347134
sub-22_UA_trial4	0.06306705748903584	0.058925430703830335	0.25265846317860513	0.10670554480950546	-0.02235668045602192	0.43251383946691613	0.26146368428578176	0.29420725113625185	0.2994338239467251	0.23332609427981776	0.5415131707285327	0.6646139519976109	0.6190918601805167	0.30535209344485775	-0.02085233416980572	0.034235508109074234	-0.3063189571544354
sub-22_UA_trial5	0.2616929136104613	0.17456064255106402	0.2525407936126484	0.25715342928238705	0.430172590554788	0.389280372916534	0.8474801443235	0.708281050201146	0.352358497483696	0.31392654448408597	0.12471383949732198	-0.18196016686055488	-0.2687571574341731	-0.22919118341889044	-0.3534689427167887	-0.2350485008022602	-0.31636888018880127
sub-22_UA_trial6	0.6168913883593035	0.4406027594831336	0.18556244301455982	0.6845798863367079	0.7025780242125765	-0.21568294487540776	0.02588490846993208	0.012203051807366215	-0.053129736400902475	0.055170446409407145	-0.17181776252587658	-0.36253712386322945	-0.4304222158770391	-0.008657153976934348	0.13041620336512016	0.12515374066091714	0.05774622379855692
sub-22_UA_trial7	0.6339786050387322	0.1929486148852607	0.29490186350405895	0.5241872645237767	0.4317399184217548	0.29256949049797054	0.2409940689450287	0.3210107096494962	0.2868644768338229	0.36874653791141443	0.03762321678990478	0.07578534902100012	0.664604104725838	0.4479606456718115	0.5772913688979967	0.5523277087916523	0.6206912028738457
sub-22_UA_trial8	0.2429335544981498	0.3979993842168135	0.4954256718023437	0.7052677598414762	0.5610841343532286	0.7568815443769819	0.6605868281826226	0.5502728005395965	0.5316199946792534	0.6415350779652005	0.41630266288925094	0.26204591639966035	0.6368400029206596	0.3274689303952446	0.10009095477389315	0.2906713817980906	0.16647334648312415
