	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16
sub-02_AA_trial1	0.27441517362179435	0.32501094412755	0.3027660105284571	0.037476412858285714	-0.18237659859682417	-0.05543455791145587	-0.0026266067661749447	0.1938605933622205	0.5313290418731185	0.4476328747170404	0.4868676920285234	0.6877194916163183	0.5980957295466535	0.647590039566602	0.6243605957677257	0.5861763300546989	0.6721799429932919
sub-02_AA_trial2	-0.30196131204127247	-0.0434149887818814	0.10997501801156875	0.5967882624905416	0.6375241629009871	0.6122470742152216	0.535763558532653	0.6708854018402025	0.1368268628198927	0.830809613272523	0.8533518235357679	0.7545664877770025	0.38844111611288396	0.3642880231029994	0.39447722211975156	0.17628958964510677	0.38879750895400367
sub-02_AA_trial3	0.7632805677989688	0.7314375894098567	0.5879337403255621	0.4948137417337753	0.4980645086737783	-0.05079671677063597	-0.04905316941949009	-0.2036484588438811	-0.06414658133597412	-0.20715354675121905	-0.4066501306241733	0.06268767465143435	0.3678857882107808	0.24270414357810277	0.25343199129637545	0.36338237205148066	0.3816403351065802
sub-02_AA_trial4	0.6160543221566842	0.6048947476792027	0.41928107194807496	0.15806035198236923	0.06766928476267543	0.021410572185595975	0.07917740575718957	0.629898659245017	0.7696770409052361	0.835262957023648	0.829948912369467	0.782371764216075	0.7930088729483833	0.710502054736742	0.7267429243038392	0.816385569847309	0.7015846961715317
sub-02_UA_trial0	0.8171619403008267	0.907160381807591	0.8335175854099254	0.8409484725756395	0.7551994007902908	0.7221247685936496	0.653503181630269	0.6564508875489617	0.6687314592650827	0.7131733789306092	0.6290121250784613	0.009896250711862535	-0.14998371812964922	-0.15734804725847995	0.292309446752096	0.33303845509972274	0.7031139911274054
sub-02_UA_trial1	0.4784942885100706	0.666274045457141	0.6696626050437038	0.8170585245367364	0.8024013336208247	0.6051742607455062	0.37263802013602093	0.21222200785708942	0.21947809867141968	0.14962573950077335	0.9046814934987656	0.9045302246555974	0.89349438692659	0.9260029707466644	0.927437385738103	0.9223805245757171	0.9090024190242485
sub-02_UA_trial2	0.18412128652828946	0.28106068633921766	0.36029772174415675	0.3953212243796596	0.28328446966780907	0.761695023509842	0.7543064399054235	0.4812042741470316	0.3499623771548493	0.35277538170762585	0.40261742044844806	0.21927532647088116	0.40685202728149655	-0.12887202135030515	-0.3253228818988792	-0.16348541850349915	0.21151915686217124
sub-02_UA_trial3	0.739283853752876	0.7037880912145991	0.5611811743088545	0.7162549686210364	0.8763667133283708	0.8183125449914437	0.7767898396348828	0.7523798373635162	0.8969398247734003	0.9401227014885464	0.9583279054880258	0.9536869881356778	0.8709244547793081	0.7615749606364047	0.7030612180840069	0.6951643593727438	0.4535536496075772
sub-03_AA_trial0	-0.02762403656608877	-0.048079131598130605	0.07021471739210497	-0.3727170419743336	0.6494048155301134	0.737327815897968	0.6333586864660116	0.5814224205234317	0.3611376422010068	-0.08502113268467243	-0.31284346992593437	-0.09255960044870894	-0.09340276450259784	0.22238467883837304	-0.1618328775085307	-0.24102631025335905	-0.08884507596970187
sub-03_AA_trial1	0.5012382322395251	0.5393651398233585	0.8566102806736	0.8802315359487939	0.8725187413609684	0.8719482442093296	0.8857471544813247	0.9136040041447501	0.9495371345114355	0.9538998272250945	0.8634950875229201	0.7785267268154227	0.605323361955318	0.641211398889897	0.5673505745236532	0.5321503174412139	0.5687940006195189
sub-03_AA_trial2	0.3724471071906867	0.1109814008833036	-0.06461269021731532	-0.0285575568360063	0.08330112264193683	0.5214381810848924	0.5509302373560074	0.6607229848843158	0.6365080225481872	0.5665331054122766	0.2995727197450679	0.48779541921418185	0.74093718640247	0.4065519530187026	0.26079823748010084	0.38666656707429914	0.5165486576572467
sub-03_AA_trial3	0.26079823748010084	0.38666656707429914	0.5165486576572467	0.6308336901389995	0.6266588659659195	0.4970799850972099	0.47547509487053163	0.5149223494231182	0.5122540210107087	0.3943549167864271	0.15020052531722586	-0.12501763452166328	0.09601621426066662	0.19081700660762768	0.19252219246783414	0.2527313165727448	0.581106526714183
sub-03_AA_trial4	0.24076337173150988	0.12822737017182137	0.06194537603273601	0.19737023490889913	0.18333049369563478	0.15010893811562545	0.633278788333874	0.5788012198649802	0.6942181441102468	0.8922597939365708	0.8876413855603605	0.8928781005379524	0.7703160434206949	0.7185316968086191	0.7152233491066495	0.6845654787219393	0.7174149029440764
sub-03_AA_trial5	0.9131094741166044	0.9121246633798974	0.86293847071992	0.8442060783561322	0.8560713560923361	0.9095254623287904	0.5325491535240251	0.4460393702415233	0.019543510945508914	-0.1727682585921561	-0.3911397851838283	-0.30127824437337797	-0.17716128511589463	0.045615306069450696	0.04005888798082196	0.12311637905812114	0.12852109626169833
sub-03_AA_trial6	0.23573912276374742	0.42864839659929466	0.40774419817089114	0.19436573307568597	-0.003589819779910647	0.1416445333125029	0.1749282778925387	-0.26575184168989346	-0.3205145879348058	-0.4865150803883461	0.1207065096670527	0.46866990664995617	0.4129327049431097	0.26761238509954505	0.45942316279424517	0.5484947209339005	0.41124496066648863
sub-03_AA_trial7	-0.26243923130820845	0.1622289513856929	0.2645595989011639	0.4304963945296133	0.5627954841469351	0.6445828739158482	0.6416520888866222	0.6248116990426461	0.8370131532141233	0.7204158674447996	0.8015845338401121	0.8316583238620711	0.8143106689991187	0.7725955271927589	0.7492297846183752	0.18508857893644978	0.3473767997939119
sub-03_UA_trial0	-0.024449707368511497	0.07037835336407974	0.13634971121698422	-0.23138717236582607	0.16717296952414168	0.3586658639036856	0.53760172401494	0.7876525613171326	0.8134942358353118	0.8471180677791381	0.7580055646257774	0.7623090304511868	0.6380692853027096	0.5493416366832495	0.6967202866286536	0.720287065893407	0.7806032843230624
sub-03_UA_trial1	0.39020892200687735	0.2717005072992119	0.3709357367473818	0.6899893423197127	0.7111403844415519	0.2288673156712814	-0.12379647276533637	0.08552298473513509	0.5389707527182256	0.6689276796703468	0.8098256859022164	0.8438006813996908	0.9509717341146863	0.7882617456935509	0.7404893476255346	0.4879900124155196	0.45386537745097255
sub-03_UA_trial2	0.6641608783289594	0.5068910810919734	0.7267367404504018	0.8958377542345245	0.9151446389586821	0.9395607291457032	0.967328172844492	0.9270985238218044	0.8940904134882396	0.5790088478918546	0.2790914344639362	0.5024988731947383	0.4867143730610637	0.5277098616239521	0.47066694574956497	-0.041734701858177584	-0.20812776536198005
sub-03_UA_trial3	0.47066694574956497	-0.041734701858177584	-0.20812776536198005	-0.2636014088359	0.21475958305380569	0.17593960628603247	0.288533752368633	-0.028716194316239237	-0.2676645929769204	-0.3386107057436734	0.16024119693648478	0.7706648968436314	0.7560816373860667	0.8223693436696189	0.788158441325765	0.7113130407409461	0.42822019134016004
sub-03_UA_trial4	0.7403492624406656	0.7253699654909006	0.7216241948774322	0.7541426687790126	0.8983091932438034	0.8121386422148091	0.8469636424166203	0.8365128459842137	-0.048430493111886776	-0.05688587278083139	0.01254447163693244	0.10154329528303563	-0.11516105409827913	-0.04264965857093187	-0.45882190607638695	-0.384796978323146	0.5864411725416416
sub-03_UA_trial5	0.0013089472665818592	0.08096924438437117	0.19146576296402168	0.2182775350338403	0.2471799169403327	0.37720809428441715	0.2928139554802729	0.4158646025546344	-0.04072668648828165	-0.04680603458235224	0.0776241456549334	-0.0007223211310919191	0.43995696804874307	0.4621365455988335	0.1309613734648308	-0.02580610775218833	-0.23163060189340048
sub-03_UA_trial6	0.3300191784051379	0.8180435724562297	0.8289559438383214	0.9292895389523659	0.9605915413532576	0.9581593060286263	0.8850271164919766	0.7463938650856329	0.7305680310904076	0.31685619976429247	-0.05154873374240871	0.24101053157115152	0.3916313246741399	0.4479438844197016	0.1838572614189458	0.12949533488638096	0.2553214593641075
sub-03_UA_trial7	0.41972238209418816	0.27592637498214195	0.479925004380453	0.5388570984103375	0.4439440257077969	0.3976895762403726	0.05981741889873126	-0.2443921931924178	-0.32609006475190444	-0.30628934124760127	0.08816152519654862	0.3858270250642915	0.5423231179577043	0.5296028172660937	0.4417013538948784	0.41221580011951686	0.6728750301900113
sub-05_AA_trial0	0.4911157860138016	0.527798329608525	0.46471601958483577	0.6510904355675853	0.7020528188788685	0.7342777524257029	0.8277095491640383	0.8105401161012117	0.867990337428453	0.8677801030398024	0.8331053660417831	0.7320795303415505	0.6055965559760075	0.7079656445890247	0.6749215055448333	0.6606576598119153	0.7797501629133553
sub-05_AA_trial1	0.5038360817991391	0.4126028571083884	0.4603596493352454	0.3027379932329604	0.1663138014773096	0.1249834273047926	0.5441543126558324	0.3422468475408962	0.14332738546815096	0.13281567371215305	0.10474670466012434	0.11117377327697059	0.20536113209126056	0.3938000898485104	0.794999507258758	0.859225381642391	0.8762369369227216
sub-05_UA_trial0	0.8752651838558523	0.8740142116431161	0.9338787025295096	0.9685312186748587	0.9735370021739761	0.9841821846890844	0.9872426517036829	0.9908711188910958	0.9900884801470036	0.9643089520552875	0.9465499812540352	0.8196903440622514	0.8850146629654964	0.8524051946808591	0.8685419860780101	0.8641371593853115	0.6864321663634871
sub-07_AA_trial0	0.9147923998561447	0.7170357226692587	0.27322649575572366	-0.05379714339934653	-0.0544720305359134	0.039671882499394365	0.08508493431327337	0.5558132569687406	0.4572278272543981	0.5620059837851792	0.6802426022949213	0.6780455727961321	0.5021227328599134	0.153125801295807	0.30992569876759757	0.49467620714276944	0.6253465940678589
sub-07_AA_trial1	-0.10087032775519593	0.21167237008325845	0.3284869929947519	0.2246849198509229	0.4464647303019062	0.5404559687014258	0.4704225653555378	-0.15702830080840058	-0.27535768476701616	-0.05582620019457152	0.15286933309303471	0.20003907099295445	0.17562211366676625	0.13324748043749088	-0.16132014891552374	-0.26072917464043527	-0.5648076262488338
sub-07_AA_trial2	0.7486976659213159	0.6996713627316746	0.4201826594278222	0.41292718675853674	0.454732270012344	0.5294802422918284	0.6390785165838233	0.7077734467912158	0.2309467236218451	0.5133239683920505	0.8571179673945597	0.8945913835885707	0.8642277721069713	0.8225528316506382	0.6965315859142206	0.4563161043749209	0.2499201063897368
sub-07_AA_trial3	0.8850768848593955	0.8956109922473497	0.8335446203362155	0.5348115801861085	0.4230175337282513	0.4504282677377588	0.5757979454121254	0.7261280554299294	0.5534506196127111	0.5454400277640403	0.577536627650042	0.010234601521138559	0.05660846039789779	0.4618818748912002	0.4686942233583942	0.31823895251348705	0.5367760909004904
sub-07_AA_trial4	0.40687477323799887	0.1784315531409936	0.18931797763307567	0.3095254320666627	0.7389787239836823	0.7291684315931014	0.6334594362759787	0.6016453963691624	0.6925113164828278	0.9103231830103758	0.9067124880628883	0.76896304942838	0.5834743936116895	0.5105343010866702	0.7768931492481154	0.8830073960965614	0.9139018888390331
sub-07_AA_trial5	0.7764687835420447	0.7494124373457023	0.5763702478675308	0.6495137675177513	0.7857215692072146	0.6627382135404633	0.754394763098646	0.09063615880378942	0.5669264693012522	0.7206497735214096	0.6757916609354823	0.6749373225526774	0.6771053621697442	0.7071367948480646	0.7405578033797187	0.872050744955781	0.6144002220174833
sub-07_AA_trial6	0.6992461909545921	0.6913215777933133	0.6647175696545552	0.640224775491278	0.5818406680743315	0.681696885865717	0.821320586137814	0.6885315215939127	0.7629408525192568	0.8058920700774903	0.8349083380373806	0.8509813513942597	0.7759779929195562	0.8372349603007537	0.8086903604019938	0.7135413755382803	0.8311766766346607
