	t0	t1	t2	t3	t4	t5	t6
sub-07_AA_trial7	0.9703302982488762	0.9565765874638383	0.9371698920554047	0.2637251565426499	-0.6568640940977823	-0.4368073675094553	0.9878603582440771
sub-07_AA_trial8	0.9801719510759846	0.7069771508390355	-0.683606026553544	-0.6026735668988145	0.3236534419288547	0.959504884098017	-0.42046788764869514
sub-07_AA_trial9	0.3236534419288547	0.959504884098017	-0.42046788764869514	-0.21823819965838298	-0.18473554957602478	0.48585077881043826	0.5047400006729224
sub-07_UA_trial0	-0.8469133427273016	-0.9904977489483584	0.2403129382251206	-0.8419992983309345	-0.04857475268090488	-0.26397165108285037	0.7346944823344629
sub-07_UA_trial1	0.5546812201435632	0.9751774123315339	-0.06492023844329517	0.2859991754736657	0.914277561075558	0.992664821946424	0.994822651743103
sub-07_UA_trial2	0.8672636024264458	0.978045447235768	-0.9369153114082905	-0.9121455325943744	-0.31750026669153636	-0.31913081057664344	-0.92554036450146
sub-07_UA_trial3	-0.5123198310311586	0.8573113735466869	0.7876561680433708	0.9767241153246855	0.8841562821429708	0.5659550742246828	0.42579591109519693
sub-07_UA_trial4	0.9666534091682697	0.9303791200998711	0.8771682629101588	0.8094192363098328	0.9934649008536778	0.6042032729836411	0.2999050328172633
sub-07_UA_trial5	0.9678073380283202	0.83355969151778	-0.40715931701404645	0.9250918739741801	0.7433179083427355	0.7140607475098867	0.6903472116711404
sub-07_UA_trial6	0.9398019024575318	0.6504116593054602	0.9153173440063765	0.9310842959740109	0.8791818869220538	-0.019793755860556903	-0.24350610543549558
sub-07_UA_trial7	-0.144666565181627	-0.31343141210070485	-0.5931113154768966	-0.07286346166635267	0.3852664517616073	0.8333492623328246	0.9763758086053075
sub-08_AA_trial0	0.9567884317357583	0.9723288792925356	0.9524539166333907	0.952427980228899	0.9926092516430924	0.9824473002283484	0.8065278597423197
sub-08_AA_trial1	-0.8153298362873405	-0.6429571266453246	0.7123612239674104	-0.1514147030832194	0.6482871528489864	0.9025158139981179	0.9994604924536626
sub-08_AA_trial2	0.9999989230437258	0.9984180022414965	0.9927064778616165	-0.6156649213475073	0.1287645938661768	0.9685206901035751	0.26127635897026796
sub-08_AA_trial3	0.26127635897026796	0.6093302791543189	0.8062516659219707	0.9854625662403794	0.7992517861518175	0.7197739399769613	0.4731573910823399
sub-08_AA_trial4	0.9258607160827209	-0.6177382608507352	-0.8340869912123339	0.7025458862753746	0.9949152339129189	0.5095449133451253	0.15048746345812533
sub-08_AA_trial5	0.9399959163336242	-0.07279051326181872	0.7248165507988338	0.7925501845448761	0.9062976753239037	0.7770781562050758	0.9679404227454973
sub-08_AA_trial6	0.7770781562050758	0.9679404227454973	-0.9819852755019703	-0.52343108990555	0.7439906726953708	0.9720984408121119	0.9794993818286709
sub-08_AA_trial7	0.8754789735230161	0.02300451726228554	-0.012282326189475203	0.7172675396666338	0.9246609185698992	-0.5108643987073701	0.908336370448981
sub-08_UA_trial0	-0.1517780472119802	0.9682818798727569	0.7131127361257563	0.5760069371975081	0.9099266919604371	-0.4381750759972981	0.6247942623967463
sub-08_UA_trial1	0.9639777114139814	0.6641587396472557	0.9656023255522062	0.8890720564189526	0.9971456183680091	0.9795700721912857	0.966012919720546
sub-08_UA_trial2	0.8433970734573812	0.9836823308465558	0.6773412403991267	0.3523006640004392	0.9255160487234629	0.5104332954344727	0.7527819740577635
sub-08_UA_trial3	0.06804701323281624	0.9689603928170877	0.9971552793218782	0.9919874369984496	0.8923502956906513	0.926187230711036	0.9264858896382309
sub-08_UA_trial4	0.8195959270002569	-0.3227353785656198	0.9999414017784253	0.9835308653260412	0.9910225890410497	0.9725493676767436	0.837863373366102
sub-08_UA_trial5	-0.6364148781512183	-0.35034704014372986	0.9653983974091565	0.6623043399812552	0.7219829499076471	-0.9110233942310287	0.334725441282305
sub-08_UA_trial6	-0.9110233942310287	0.334725441282305	0.9999771832695433	0.7227746880955137	0.7310276437521862	0.07202226070493672	-0.16327948604740897
