	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12
sub-07_AA_trial1	-0.5190928195196574	0.027101267429422735	0.11473339067831057	0.4808447793219612	0.0833405617372872	0.2750958292544396	0.8095824088980813	0.7640616318412514	0.8820040984261576	0.8160717631180062	0.5341658994058751	0.5007391986066894	0.446571309889227
sub-07_AA_trial2	0.446571309889227	0.4474305483387913	0.28997915549067677	0.755506615481248	0.9359540703937729	0.9088767683862475	0.7725093064783645	0.782041756796889	0.8333067495623934	0.7864704776064595	0.8192320684124135	0.44100649560902366	0.653646388821766
sub-07_UA_trial0	0.5046630024631152	0.4524806968583189	0.5717493066799675	0.49085268461400755	0.4762251678217041	0.6935253954411705	0.7926194064570294	0.7867405363535066	0.661383805508378	0.845955918816508	0.8183261839557399	0.7390362820470122	0.7438917295678596
sub-07_UA_trial1	0.7438917295678596	0.7832069908344751	0.8774692930284902	0.8882166765047456	0.8459555680665612	0.8328347363537764	0.8343354049973984	0.8835397244496134	0.8396908090815405	0.6156290019626955	0.5317812064747836	0.6083136676931459	0.580285722292015
sub-08_AA_trial0	-0.17494721122484147	0.4413330825429939	0.7159352455493743	0.73327877006511	0.798905319553859	0.6588841181531649	0.9285785143835427	0.9584550704403099	0.9275071483472794	0.9296399286407211	0.9647923168706912	0.919382621904202	-0.01717493379992999
sub-08_AA_trial1	-0.6156476594626259	-0.5263645117632177	-0.3398426052680001	0.2691255699360929	0.34592705298793713	0.521087984297724	0.6248791935161364	0.7814732112396012	0.9388497855165066	0.9097782030233705	0.9206490946166233	0.9216820057247164	0.9111315000465735
sub-08_AA_trial2	0.12817950714734058	0.4630210282491656	0.4333328284357985	0.8608428230049184	0.8276322492844503	0.22481714601629194	-0.37264864890847715	-0.20845878308017327	0.25192616349155983	0.46171532016666444	0.36581153526943533	0.21141862861494376	0.30516027486545216
sub-08_AA_trial3	0.5538712565079231	0.5674469183931308	0.7452424243144528	0.7230472999220485	0.8700074378087173	0.9078924799432734	0.9507783842547592	0.9024157336000428	0.8171565866868573	0.9453059273608116	0.8068359353301185	0.7216478351594493	0.6036690085976106
sub-08_AA_trial4	-0.06810337231453571	-0.5181495235941054	-0.4297514014737982	-0.31339755587571294	0.5292472661978346	0.6765194632544312	0.7142512458387691	0.8255203762418439	0.8076165821866133	0.8320579004415672	0.6091020366189451	0.8405041235828584	0.9534226681530138
sub-08_AA_trial5	0.501531057064667	0.920199933198227	0.922798743935051	0.8425738906570048	0.9836328317018401	0.49627649543943525	0.589429582391321	0.04591340987454474	-0.06315478052459494	0.1212656223979236	0.7026364670765741	0.7228048911667267	0.5015674594779749
sub-08_AA_trial6	0.7228048911667267	0.5015674594779749	0.02090765160128822	-0.14144253109754537	-0.7100300410652118	-0.6760338154913905	-0.4507791412519382	0.18753754854829002	0.48177803022297677	0.35670096705536963	0.5175538193650996	0.3955524366386022	-0.28629243092288437
sub-08_AA_trial7	0.8959564252269647	0.7463615968235423	0.35109318934676403	-0.41326433653074063	0.2651539728263866	-0.2529445874366734	-0.4198128118014305	0.21861351529057785	0.3782923145923817	0.39873216583303095	0.647259927830403	0.5940438066755355	0.693468351806233
sub-08_AA_trial8	0.14081204400136735	-0.08331857046352899	-0.23951220860349368	0.17491784382499984	0.11820457544732772	0.11691911267139828	0.16288061132024803	0.15614830745250158	0.23054572802645526	0.5533359167371033	0.5920891214599712	0.875761014691261	0.8742252167166494
sub-08_UA_trial0	0.7280665748095723	0.757979879192307	0.7934353082616057	0.9053466360786219	0.8541151299406493	0.8612012269775363	0.7544116765816617	0.8685613993907606	0.8864464253205242	0.7380725376867602	0.7749486224295049	0.7498239486113302	0.6175318347585508
sub-08_UA_trial1	0.05197363525969646	-0.22053347363801037	-0.22093667393775748	0.2325491463657906	0.6342517967691297	0.5932449139874524	0.9303409494674586	0.3570581181493275	0.3061387034270888	0.8418794825225702	0.9119057323320069	0.8183135834750882	0.6909193938220841
sub-08_UA_trial2	0.7141804886974404	0.7682014443457934	0.8662098956087368	0.4775079680680522	0.49864898856093753	0.5086645026819933	0.5665203778215387	0.5265914613400676	0.7083956400484435	0.8341622182840531	0.9405801239788489	0.9510301210023412	0.988525524251871
sub-08_UA_trial3	0.5807033699601377	0.455566442746382	0.7348905460810647	0.6269812164267569	0.7726952402837816	0.36103904474749415	0.6923275670875002	0.6730234955336786	0.7196818981119516	0.7250380792728283	0.6633626463622442	0.7024496826335862	0.5689997669935538
sub-08_UA_trial4	0.7556801490698462	0.9506172068942295	0.9681582310125417	0.9427600809315346	0.9325810077030287	0.9282554309003181	0.9535303941208555	0.9629711307248702	0.9433254880412776	0.9402008623645897	0.9715682742671603	0.8971515373296424	0.6624832453780104
sub-08_UA_trial5	0.8946806076552039	0.7952912526688614	0.8498366208224447	0.9608849620702795	0.9501626587582542	0.9452721824173043	0.899250052489101	0.9456796855310537	0.967821374667705	0.9677471703938968	0.9231296966712761	0.9023976264882093	0.9560368618941987
sub-08_UA_trial6	0.9023976264882093	0.9560368618941987	0.9683191999326933	0.9806801340648337	0.9347438534402286	0.9016061997336988	0.7353637649217395	0.2084180739923108	0.7786269721413519	0.8828253854900062	0.9258564599388893	0.922005404491807	0.9800171798938493
sub-08_UA_trial7	0.3657742076862994	0.47041261773193643	0.4233023695495051	0.6135851123941963	0.6165140243056133	0.8625922430193431	0.8192858781001032	0.7436026327730838	0.5815141246103175	0.7504752111493728	0.8885907805299003	0.9836000821696105	0.9609333053239687
sub-08_UA_trial8	0.9354031638106227	0.8215270381101125	0.6370567651762483	0.36881238184511117	0.307088047053978	0.7132762652913754	0.7965320792381061	0.8690230687273894	0.8141587720420383	0.9807045970606163	0.9725337530007514	0.9096673467362886	0.8547053051410625
sub-10_AA_trial0	0.740008146670562	0.9532555532858551	0.9783008907302502	0.9419860833776085	0.9243288095522352	0.9207864610842202	0.7469574340472084	0.37225493569778745	0.5482144609700685	0.7054814012219003	0.5679735883472935	0.5920711496867535	0.6231059974409716
sub-10_AA_trial1	0.6663165219725562	0.39931879161258305	0.49326995773408805	0.34920551954666784	0.5645469949671837	0.6010410591871006	0.4060620443909741	0.9110913422995484	0.6445250258896782	0.6126305450636256	0.7028631698331479	0.7682756328033087	0.3920778859579061
sub-10_AA_trial2	0.5723926963807938	0.6405786765803607	0.7510650791376561	0.5505572614322704	0.6621145475162846	0.6245975237040816	0.6491025306852048	0.7549485893217285	0.7465422880492609	0.6202945899406472	0.7968893092861855	0.737581915890914	0.74928385466545
