subject	tr	task	roi	beta	tval	zval
sub-02	1000	AA	V1 R	0.7322486437309178	4.272137355635837	4.208028044424388
sub-02	1000	UA	hMT+ L	1.066458623304635	5.078708535887825	4.952088799166629
sub-02	1000	UA	hMT+ R	0.6394714543838241	2.8007055536087715	2.7466639895909357
sub-02	1000	UA	V1 L	0.35760794280048813	2.3684005620850543	2.3523714941090046
sub-02	1000	UA	V1 R	0.5641324210356757	3.045285029328092	3.02231158220425
sub-02	2500	AA	hMT+ L	1.552922199510556	7.104697078533759	6.347000774489748
sub-02	2500	AA	hMT+ R	0.8857186023841697	4.073320985116771	3.7151704511054047
sub-02	2500	AA	V1 L	0.5555532120677833	3.4444052327592494	3.3441253785068223
sub-02	2500	AA	V1 R	0.7179874480541675	4.373105001382703	4.1973286058220936
sub-02	2500	UA	hMT+ L	1.5929819062443993	6.418837259919507	5.847859246970162
sub-02	2500	UA	hMT+ R	1.1828058571930775	4.296012663632672	4.04156562552983
sub-02	2500	UA	V1 L	0.7129767703510853	3.5403645969936717	3.4329456339780964
sub-02	2500	UA	V1 R	0.8834736607655654	4.153147317601714	3.996007214468733
sub-03	0500	AA	hMT+ L	0.7736047575736348	10.03824999233909	9.649172882442235
sub-03	0500	AA	hMT+ R	0.549603051612832	7.0442537395350175	6.86711753302298
sub-03	0500	AA	V1 L	0.8325479618658798	7.211690282846046	7.058214149526299
sub-03	0500	AA	V1 R	0.4156049657829029	6.19436091484757	6.082704487980434
sub-03	0500	UA	hMT+ L	0.5675139561091839	6.386244203639779	6.262368777597218
sub-03	0500	UA	hMT+ R	0.26544160609247536	2.720169523563692	2.6951048376222384
sub-03	0500	UA	V1 L	0.4484107488683403	4.087032382046606	4.046351364294371
sub-03	0500	UA	V1 R	0.37145875197374517	5.427403864453621	5.32303741724233
sub-03	0750	AA	hMT+ L			
sub-03	0750	AA	hMT+ R			
sub-03	0750	AA	V1 L			
sub-03	0750	AA	V1 R			
sub-03	0750	UA	hMT+ L	0.5724966848601797	4.577693636424294	4.484749055443039
sub-03	0750	UA	hMT+ R	0.20145531139474002	1.7237188915251218	1.6953175165676588
sub-03	0750	UA	V1 L	0.3757545083930115	3.1343142728854465	3.1013244428578655
sub-03	0750	UA	V1 R	0.266290820107732	2.51923523201337	2.4948893775054453
sub-03	1000	AA	hMT+ L	0.7456642991767342	6.429204816006621	6.194728764748483
sub-03	1000	AA	hMT+ R	0.44133107062638893	3.5931890282117553	3.541645414320209
sub-03	1000	AA	V1 L	0.7239382400943657	5.067339463247608	4.9632340223273586
sub-03	1000	AA	V1 R	0.4734474890622845	4.825042218852811	4.712469746192959
sub-03	1000	UA	hMT+ L	0.5126816965602243	5.139148869255375	4.993867106987907
